지역,가맹점명,분류,주소
울산 ,누네띠네,미술,울산광역시 울주군 범서읍 천상5길 6 누네띠네
전북 ,정동규탁구클럽,체육시설,전라북도 익산시  익산대로 93 삼일빌딩 3층
충남 ,나사볼링센터 공주점,체육시설,충청남도 공주시  신금1길 83 퍼스트타워 5층
서울 ,삼천리자전거 풍납1호점,체육용품,서울특별시 송파구  올림픽로 607 
서울 ,삼천리자전거 전농지점,체육용품,서울특별시 동대문구  사가정로 119 
대구 ,Monster Sports(몬스터 스포츠),체육용품,대구광역시 동구  평화로 19 1층
전남 ,와보랑께박물관,미술,전라남도 강진군 병영면 장강로 804-6 와보랑께박물관 
경기 ,어린이도서전문 중고책방 개똥이네(개똥이네 평택점),도서,경기도 평택시  지산로 323 개똥이네 평택점
경기 ,골드북서수원점,도서,경기 수원시 권선구  금호로 39 (금곡동) 
경기 ,임광문고,도서,경기도 수원시 영통구  동수원로 316 임광아파트 상가 지하1층
경기 ,월롱100주년기념체육관(파주시청),체육시설,경기도 파주시 월롱면 휴암로 434 월롱100주년기념체육관
경기 ,키즈킹콩서점,도서,"경기 안산시 단원구 광덕대로174, 월드타운 B-306호 "
서울 ,나인트리호텔 명동,숙박,서울특별시 중구  명동10길 51 삼윤빌딩 
경남 ,문화서점,도서,경상남도 거제시  수양로 473 신현농협하나로마트 2층
경기 ,헬스기구할인마트,체육용품,경기도 이천시  증신로 121 헬스기구할인마트
광주 ,중외공원 놀이동산(서안개발),관광지,광주광역시 북구  하서로 52 광주시립미술관 중외공원 내 
강원 ,조이헬스&필라테스,체육시설,강원도 양양군 양양읍 군청길 55 2층 
강원 ,장호비치캠핑장(해양관광센터),관광지,강원도 삼척시 근덕면 삼척로 2116 장호국민여가캠핑장 
서울 ,두란노문고 노원점,도서,서울특별시 노원구 노원로 440 
경기 ,YB악기,음악,경기도 성남시 분당구  불정로65번길 4-2 YB악기
경기 ,희망서적,도서,경기 안산시 상록구 본오2동 871-1~871-20 871 신안프라자1층156호 
강원 ,동해웰빙레포츠타운,체육시설,강원도 동해시  덕골길 10 동해웰빙레포츠타운 
경기 ,삼천리자전거 오리점,체육용품,경기도 성남시 분당구  구미로 16 성우스타우스오피스텔 128호
울산 ,주식회사 명선여행사(노랑풍선 울산점),여행사,"울산 남구 문수로 410번길 21, 2층 "
부산 ,해랑공방,문화체험,부산광역시 금정구  두실로37번길 60 
전남 ,모닝글로리 해남점,미술,전라남도 해남군 해남읍 북부순환로 130 비타민마트 모닝글로리 모닝글로리 해남점
강원 ,알파 홍천점(홍천문구센타),미술,강원도 홍천군 홍천읍 꽃뫼로 107 인창빌딩 1층
대구 ,반디앤루니스 대구강북점,도서,대구광역시 북구  학정로 422 태을빌딩 4층
경기 ,나인트리프리미어호텔 서울판교,숙박,경기도 성남시 수정구  창업로 18 
경기 ,휴먼문구플러스,미술,경기도 시흥시  능곡로 174 미래도프라자 104호 
경기 ,열린서점,도서,경기 안양시 동안구 관양동 흥안대로439번길 31 대한예수교장로회열린교회 
광주 ,손수아띠,미술,광주광역시 북구  면앙로89번길 7 1층
인천 ,두란노문고 송도점,도서,인천광역시 연수구  송도교육로 75 
경기 ,탱크뱅크,도서,경기 광주시 도척면 추곡리47-2 
경기 ,바이블 zip,도서,경기도 하남시  초광로 207-1 
광주 ,하이든피아노 음악교습소,문화체험,광주광역시 남구  봉선로 35 봉선로광명메이루즈 상가에이동 201호
경기 ,학우당,도서,경기 화성시 향남읍 평3길 20-1 
울산 ,롯데스포츠(체육용품),체육용품,울산 남구 월평로 10 
대전 ,숏스탑베이스볼,체육용품,대전광역시 서구  용문로 63-11 100호
경북 ,가나안기독서점,도서,경북 상주시 상서문3길 134 
경기 ,용인기독백화점,도서,경기 용인시 처인구 금령로 118 
경기 ,잉글리쉬북랜드,도서,경기 용인시 수지구 풍덕천동 1082-11 삼공타워 2층 
강원 ,피노키오숲영농조합법인,문화체험,강원도 원주시 신림면 소야1길 72 
전남 ,낯가리는 책방,도서,전라남도 여수시  공화남1길 11 1층
광주 ,하늘물빛in광주,문화체험,광주광역시 남구  포충로 937 빛고을공예창작촌 205호
강원 ,바다와소나무펜션,숙박,강원도 양양군 강현면 정암1길 74 바다와소나무 펜션
경기 ,을지대학교 구내서점,도서,경기도 성남시 수정구  산성대로 553 을지대학교 뉴밀레니엄센터 101호
울산 ,울산대공원 생태여행관(울산시설공단),관광지,울산광역시 남구  대공원로 94 생태여행관
충북 ,옥천국민체육센터(옥천군체육시설사업소),체육시설,충청북도 옥천군 옥천읍 동부로 39-1 국민체육센터 
부산 ,레전드히어로즈 부산서면점,체육시설,부산광역시 부산진구  중앙대로692번길 46-7 2층
부산 ,왕자사진관,미술,부산광역시 중구  비프광장로 7 
부산 ,삼천리자전거 명지국제신도시점,체육용품,부산광역시 강서구  명지국제8로10번길 16 케이비타워 2층 212호
울산 ,새싹어린이서점,도서,울산광역시 남구  동산로 82 1층
대구 ,윈윈도서,도서,대구 달서구 장기로 193 
경기 ,일신서점,도서,경기도 수원시 장안구  수성로262번길 49 1층 일신서점
대구 ,동양불교사,도서,대구 중구 중앙대로67길 10 삼정그린코아 103 (남산동) 
서울 ,삼천리자전거 자양점,체육용품,서울특별시 광진구  아차산로 324 
부산 ,부산요단기독서점,도서,부산광역시 사하구  사하로70번길 23 
경북 ,운주산승마자연휴양림(영천시시설관리공단),관광지,경상북도 영천시 임고면 승마휴양림길 105 
서울 ,위너스당구장,체육시설,서울 강남구 남부순환로 2936 윈플러스상가 지하 101-2호 
서울 ,프로24당구장,체육시설,서울 강남구 논현로30길 36-4 지하1층 
서울 ,SG당구장,체육시설,서울 강남구 역삼로37길 11 지하1층 
서울 ,대화당구장,체육시설,"서울 강남구 개포로82길 13-17 대화빌딩지하 내 1,2호 "
서울 ,뱅뱅당구장,체육시설,"서울 송파구 중대로9길 32, 3층 "
서울 ,황제당구장,체육시설,"서울 송파구 마천로51가길 2, 지층 "
서울 ,충암볼링장,체육시설,서울 서대문구 명지대길 103 
서울 ,창천교육문화관,체육시설,서울 마포구 백범로1길 56 창천교육문화관 
서울 ,삼천리자전거 석촌점,체육용품,"서울 송파구 가락로 54, 1층3호 "
서울 ,우리동네자전거,체육용품,서울특별시 관악구  봉천로 326 
서울 ,레스포 금천대리점,체육용품,"서울 금천구 독산로 307, 1층 "
서울 ,삼천리자전거 면목점,체육용품,"서울 중랑구 면목로 353, 1층 "
서울 ,삼천리자전거샵,체육용품,서울 영등포구 도림로 379-4 
서울 ,마샬아츠트릭킹 앤 아크로바틱 팀나르샤,체육시설,서울 강서구 우현로 16 
서울 ,서울올림픽기념국민체육진흥공단,체육시설,서울 송파구 올림픽로 424 
울산 ,무룡해외여행사,여행사,울산광역시 울주군 온양읍 온양로 89 무룡해외여행사
경남 ,현장아트홀(사단법인 극단현장),공연,경상남도 진주시  진주대로 1038 
경기 ,삼천리자전거 과천점,체육용품,경기도 과천시  별양로 66-10 
울산 ,동울산볼링장,체육시설,울산광역시 동구  방어진순환도로 761 KB은행전하동지점 동울산볼링장
울산 ,코스모스모텔,숙박,울산 남구 봉월로 113 
서울 ,캠프호텔,숙박,서울 양천구 가로공원로 167 
서울 ,신라스테이 마포,숙박,서울 마포구 마포대로 83 
서울 ,필모텔,숙박,서울 동대문구 이문로 14-7 
서울 ,몬드리안 서울 이태원,숙박,서울 용산구 장문로 23 
서울 ,발리관광호텔,숙박,서울 강동구 풍성로 210 
서울 ,골든서울호텔,숙박,서울 강서구 공항대로 663 
서울 ,에로스모텔,숙박,서울 관악구 남부순환로 1591-8 
서울 ,호텔27,숙박,서울 성동구 자동차시장1길 27 
대구 ,대구스쿼시장(대구광역시스쿼시연맹),체육시설,대구광역시 북구  고성로 191 1층
강원 ,아이세상앤스튜디오,미술,강원도 원주시  행구로 123 
경기 ,오롯이서재,도서,경기도 남양주시  덕송2로6번길 28-22 1층
광주 ,삼천리자전거 조대점,체육용품,광주광역시 동구  필문대로 265 
충남 ,CGV 천안시청,영상,"충남 천안시 서북구 번영로 201 센트애비뉴 2층, 3층, 4층 "
경기 ,양주실내체육관(양주시청),체육시설,경기도 양주시  고삼로43번길 29 양주실내체육관
대구 ,PLUS문고,도서,대구 수성구  달구벌대로 2480 (범어4동) 
대구 ,꾸러기서적,도서,대구 수성구 만촌동 1326-32 
인천 ,현대유도관,체육시설,인천광역시 서구  원창로 192 2층(신현동)
경기 ,세종서점,도서,경기 성남시 분당구 중앙공원로 17 한양분산상가 (서현동) 
경기 ,키다리영어샵,도서,경기 성남시 분당구 서현동250-4 금호리빙스텔3층 304 
강원 ,이상원미술관,미술,강원도 춘천시 사북면 화악지암길 99 
울산 ,녹수서점,도서,울산광역시 중구  함월로 122 1층 녹수서점
부산 ,코리아문구스퀘어,미술,부산광역시 연제구  월드컵대로111번길 19 코리아문구사 
경기 ,대한토탈공예학원,문화체험,경기도 시흥시  신천로44번안길 17 성실빌딩 5층 
경기 ,골드에이휘트니스,체육시설,"경기도 안양시 만안구  안양로 283 안양빌딩 6,7층 "
경기 ,주식회사 우수렌트카,교통수단,경기도 고양시 일산서구  주화로 210 우리프라자 7층 701호
세종 ,삼천리자전거 도담점,체육용품,세종특별자치시   도담동  660 한신휴시티 150호 (보듬3로 8-20)
대전 ,삼천리자전거 문화점,체육용품,대전광역시 중구  문화로 194 
광주 ,채정공방,미술,광주광역시 남구  포충로 937 빛고을공예창작촌 202호
경기 ,펜션별헤는밤,숙박,경기도 파주시 법원읍 만월로 505-35 
서울 ,아미가모텔,숙박,서울 중랑구 동일로 623-1 
서울 ,호텔드씨엘,숙박,서울 중랑구 동일로 866 
서울 ,오렌지모텔,숙박,서울 중랑구 상봉로26길 11 
서울 ,국일장여관,숙박,서울 종로구 수표로26길 18 
서울 ,메이플레이스호텔,숙박,서울 종로구 율곡로 179 
서울 ,호텔더메이,숙박,서울 종로구 수표로 26길 10 
서울 ,신라스테이 광화문,숙박,서울 종로구 삼봉로 71 
서울 ,호텔팝,숙박,서울 종로구 수표로 22길 16 
서울 ,그랜드 앰배서더 서울 풀만,숙박,서울 중구 동호로 287 
서울 ,더 플라자호텔,숙박,서울 중구 소공로 119 
서울 ,아이(I)호텔,숙박,서울 영등포구 경인로108길 10 
서울 ,로즈힐모텔,숙박,서울 성북구 보국문로 57 
서울 ,DH 네상스호텔,숙박,서울 성북구 동소문로20나길 39 
서울 ,호텔인피니,숙박,"서울 송파구 백제고분로 268, 1층 "
서울 ,로사나호텔,숙박,서울 송파구 삼학사로 98 
경북 ,가나다 문구,도서,경북 영주시 동성로 94 
광주 ,비젼코리아,체육시설,광주광역시 북구  지야길 49 
광주 ,열린문고,도서,광주 북구 양산동 906  웅지빌딩1층 
광주 ,알파연제서점,도서,"광주 북구 양일로 72-1, 2층 "
서울 ,극단 원공,공연,"서울 강서구 방화대로23길 29, 401호 "
서울 ,극단 틈,공연,서울 종로구 이화장길 72 지하1층 
서울 ,마스트엔터테인먼트,공연,서울 강남구 도산대로 224 DMCC빌딩 6층 
서울 ,구로문화원,문화체험,"서울 구로구 경인로 20가길 38, 2층 "
경북 ,이루마모텔,숙박,경상북도 영주시  선비로 99 2~4층
대전 ,버찌책방,도서,대전광역시 유성구  지족로349번길 48-7 1층
대전 ,신성문구서적,도서,대전 유성구 신성동214-4 
경기 ,율곡서점,도서,경기 파주시 정담길 30 초원연립상가 103호 
경기 ,지혜서점,도서,"경기 광주시 태봉로 51, 117호 성원프라자(태전동) "
경기 ,CGV 용인,영상,경기도 용인시 처인구  금령로 86 5층
광주 ,광주시민의 숲 야영장,관광지,광주광역시 북구  추암로 190 
전남 ,베이원파크호텔,숙박,전라남도 여수시  웅천로 90 여수베이원파크 
울산 ,울산대공원 풋살경기장(울산시설공단),체육시설,울산광역시 남구  대공원로 94 풋살경기장
울산 ,울산대공원 아쿠아시스(울산시설공단),체육시설,울산광역시 남구  대공원로 94 울산대공원 아쿠아시스
경기 ,모나미스테이션 의정부점(다운문구유통),미술,경기도 의정부시  행복로 53 1층 MONAMI STATION 다운문구유통
경기 ,부천시소사청소년수련관(부천시여성청소년재단),문화체험,경기도 부천시  소사동로 125 부천시 소사청소년수련관 
서울 ,월드컵렌트카((주)에듀카레져),교통수단,"서울 은평구 수색로 217, DMC자이1단지 상가 1층 102호 "
서울 ,(주)롯데렌터카 여의도지점,교통수단,서울 영등포구 여의동로3길 10 여의도자이 501동 107호 
서울 ,(주)롯데렌터카 서울역지점,교통수단,"서울 용산구 청파로 369, 1층 "
경기 ,종로서적 동탄신도시점,도서,경기도 화성시  동탄기흥로 393-20 동탄역 파라곤 지하1층 133호
경기 ,모닝글로리 관산점,미술,"경기도 고양시 덕양구  통일로754번길 15 한승美메이드 1층 104호,105호"
전남 ,아쿠아나온천,관광지,전라남도 화순군 백아면 옥리길 14-21 금호화순리조트 아쿠아나온천
대전 ,삼천리자전거 유천점,체육용품,대전광역시 중구  문화로 67 
광주 ,뉴동아서점,도서,광주 남구 오방로 16-2 (봉선동) 
부산 ,해바바,문화체험,부산광역시 남구  수영로298번길 39-15 한반도빌딩 6층
서울 ,전국고속버스운송사업조합,교통수단,서울특별시 서초구  신반포로 194 강남고속버스터미널 
서울 ,금호스타장모텔,숙박,서울 성동구 독서당로 315-9 
서울 ,호스텔하루,숙박,"서울 종로구 청계천로 61, 관철동빌딩 10층 "
경기 ,삼천리자전거 덕소레스포점,체육용품,경기도 남양주시 와부읍 수레로 35-1 
광주 ,아리랑주단,문화체험,광주광역시 동구  충장로 51-1 
경북 ,문예서점,도서,경북 포항시 남구 송도로 32 (송도동) 
부산 ,KAFA휘트니스,체육시설,부산광역시 남구  수영로 304 대승타워 403호
경기 ,국립유명산자연휴양림,관광지,경기 가평군 설악면 유명산길 79-53 
경기 ,국립산음자연휴양림,관광지,경기 양평군 단월면 고북길 347 
서울 ,할리퀸크리에이션즈(주),공연,서울특별시 마포구  양화로 59 1303
서울 ,마이볼링,체육용품,서울특별시 노원구  화랑로 419-7 에스에스빌딩 3층
경기 ,평택어린이서점 고덕국제점,도서,경기도 평택시 고덕면 고덕국제3길 139 102호 
광주 ,고요상점,미술,광주광역시 남구  양림로89번길 14-10 
광주 ,필라테스멜로디,체육시설,광주광역시 남구  대남대로 219 주월동 홀리어스 오피스텔 3층 303호
전남 ,완도타워(완도군청),관광지,전라남도 완도군 완도읍 장보고대로 330 완도타워 
전남 ,순천만에코촌 유스호스텔(순천시청),숙박,전라남도 순천시 해룡면 생태배움길 123 
충남 ,꾸지나무골펜션텔,숙박,충청남도 태안군 이원면 꾸지나무길 81-26 
서울 ,에스바디워크필라테스 신논현점,체육시설,서울특별시 서초구  강남대로 479 신논현타워 지하 1층
경기 ,명성사진관,미술,경기도 군포시  산본로323번길 23 동선빌딩 106호
경기 ,비전문고,도서,경기도 용인시 수지구  만현로 88 상현종합상가 지하1층 103호 비전문고
울산 ,KTC태권도아카데미(유신태권도),체육시설,울산광역시 울주군 웅촌면 삼동로 1617 한솔그린빌 상가 3층
광주 ,전통서각예목,미술,광주광역시 남구  포충로 937 빛고을공예창작촌 2층 208호
서울 ,파랑테크,체육용품,서울특별시 서초구  청계산로 120 
광주 ,세영공방,문화체험,광주광역시 남구  포충로 937 빛고을공예창작촌 106호
서울 ,일쏠레모텔,숙박,서울특별시 강서구  강서로7길 129 무림파크모텔 
서울 ,앨리스넥스트도어호텔,숙박,서울특별시 강서구  강서로7길 124 
서울 ,와이키키모텔,숙박,서울특별시 강서구  곰달래로 118 
충북 ,신화컴퍼니,공연,충청북도 청주시 서원구  무심서로 449 청주경실련 1층
울산 ,대왕별아이누리(울산시설공단),관광지,울산광역시 동구  등대로 100 대왕암공원 캠핑장 관리동 대왕별아이누리
대구 ,옐로우박스,도서,대구 달성군 화원읍 화원로 13 
경북 ,롯데시네마 포항,영상,"경북 포항시 북구 중앙상가길 16, 3층~9층 "
경북 ,삼천리자전거 원평점,체육용품,경북 구미시 산업로 4길50 
대구 ,삼천리자전거 시지신매점,체육용품,대구광역시 수성구  달구벌대로 3320 
대구 ,삼천리자전거 시지점,체육용품,대구광역시 수성구  달구벌대로 3080 
대구 ,메트로 서점,도서,대구 수성구 만촌동 1325-10번지 1층 메트로서점 
경기 ,CGV 범계,영상,"경기 안양시 동안구 동안로 119, 뉴코아아울렛 11층 "
경기 ,모닝글로리 김포운양점,미술,경기도 김포시  김포한강11로 288-27 한강프라자 1동 2층 205호
부산 ,수영구 스포츠클럽,체육시설,부산광역시 수영구  광남로257번길 12 민락초등학교 수영구 스포츠클럽(민락동)
서울 ,(주)애니원투어,여행사,서울특별시 종로구  새문안로 92 광화문오피시아빌딩 1022호
광주 ,임본심책사랑,도서,광주광역시 남구  방림로 34 
광주 ,헵시바기독백화점,도서,광주 남구 봉선로 81 (주월동) 
경기 ,안성종합버스터미널(고속),교통수단,경기 안성시 가사동 182 
경기 ,시흥종합버스터미널(고속),교통수단,경기 시흥시 정왕1동 1745-6 
전남 ,목포종합버스터미널(고속),교통수단,전남 목포시 영산로 525  
전남 ,영산포공용버스터미널(고속),교통수단,전남 나주시 예향로 3803  
충남 ,공주종합버스터미널(고속),교통수단,충남 공주시 신관동 609 
인천 ,인천공항터미널(고속),교통수단,인천 중구 운서동 2851 
경남 ,진주고속버스터미널(고속),교통수단,경남 진주시 동진로 16 
경기 ,고양종합터미널(고속),교통수단,경기 고양시 일산동구 백석동 1242 
전북 ,남원고속버스터미널,교통수단,전라북도 남원시 춘향로 78 남원고속터미널 
경기 ,스크린골프존(스카이스크린),체육시설,경기도 파주시 탄현면 평화로 538 1층
경기 ,코리아태권도(코리아체육관),체육시설,경기도 과천시  별양로 111 주공아파트 5단지 연아유치원 104
경기 ,양주체육복지센터(양주시청),체육시설,경기도 양주시  화합로1426번길 90 양주체육복지센터
대구 ,엘리트서적,도서,대구 동구 둔산로 36 
서울 ,비앤씨북스,도서,서울특별시 종로구  종로 104 YBM 
서울 ,삼천리자전거 월계점,체육용품,서울특별시 노원구  광운로 58 
경남 ,동천백산주짓수,체육시설,"경상남도 창원시 성산구  창원천로 288 대동아파트 대동그린코아상가 3층 302, 303호"
경북 ,김천대학교 구내서점,도서,경북 김천시 대학로 214 (삼락동) 
강원 ,북스리브로 원주점((주)리브로 원주점),음악,강원도 원주시  봉화로 1 AK플라자 7층(단계동)
부산 ,부산탁구체육관,체육시설,부산광역시 영도구  해양로301번길 36 부산탁구체육관 
충남 ,논산선샤인랜드(논산시청),관광지,충청남도 논산시 연무읍 봉황로 102 
인천 ,삼천리자전거 동양점,체육용품,인천광역시 계양구  양지로 8-1 
전남 ,알파 영암삼호점,미술,전라남도 영암군 삼호읍 대불주거로 34 
경기 ,재재상점,문화체험,경기도 수원시 권선구  서둔로 166 경기상상캠퍼스 생활1980 손살이공방1호 재재상점
경기 ,놀숲 구리돌다리점,도서,"경기 구리시 안골로77번길 47, 2층 "
서울 ,삼천리자전거 우장산점,체육용품,서울특별시 강서구  강서로 310 
서울 ,삼천리자전거 장지점,체육용품,서울특별시 송파구  새말로8길 5 
서울 ,삼천리자전거 시흥3동점,체육용품,서울특별시 금천구  시흥대로 94-1 
서울 ,삼천리자전거 성내삼천리점,체육용품,서울특별시 강동구  양재대로89길 69 
대구 ,달성서점,도서,대구광역시 중구  명덕로 127 
대구 ,시인보호구역,문화체험,대구광역시 수성구  무학로23길 87 2층
부산 ,키다리북마트,도서,부산광역시 동구  자성로 117 
부산 ,동방불교사,도서,부산광역시 동구  수정동로 8 
강원 ,코리아여행사,여행사,강원도 원주시  능라동길 51 시네시티타워 2층 221호 코리아여행사(무실동)
대구 ,영풍문고 대구역 롯데점,도서,대구광역시 북구  태평로 161 롯데백화점 대구역 지하 2층
경기 ,성음악기,음악,경기도 성남시 분당구  야탑로 95 세신옴니코아빌딩 
울산 ,대왕암공원캠핑장,관광지,울산광역시 동구  등대로 80-61 
제주 ,제이풀 2호점,체육시설,제주특별자치도 제주시  연화남길 22 
전북 ,함스바이크,체육용품,전라북도 군산시 옥서면 옥구저수지로 313 
광주 ,정희숙도예공방,문화체험,광주광역시 남구  포충로 937 빛고을공예창작촌 217호
서울 ,광진문화재단 나루아트센터,공연,서울특별시 광진구  능동로 76 광진문화예술회관 및 구의회청사 4층 나루아트센터 
광주 ,마루도자기,미술,"광주광역시 남구  백서로 92-8 14동(A,B) 마루도자기(양림동)"
경기 ,고양동지산문고,도서,경기 고양시 덕양구 혜음로 8 삼라마이더스프라자 104호 (고양동) 
울산 ,범서온천 자동차극장,영상,울산광역시 울주군 범서읍 두동로 704 범서온천지지워터피아 범서온천 자동차극장
경북 ,블루투스포츠,체육용품,경상북도 봉화군 봉화읍 봉화로 1129 
경기 ,골프존파크 운정 상지석점,체육시설,경기도 파주시  운정로 133-22 3동 2층(상지석동) 
광주 ,(유)태양렌트카,교통수단,광주광역시 동구  필문대로289번길 2-2 2층 (서석동)
전북 ,대왕농장,관광지,전라북도 진안군 마령면 오동2길 47-7 
충북 ,단양레저,체육시설,충청북도 단양군 단양읍 수변로 71-1 단양레져 
충북 ,마노엘,문화체험,"충청북도 청주시 청원구  율량로 156 1층, 103호(율량동 베스트빌 2)"
경남 ,어린이전문서점 북마트,도서,경상남도 창원시 의창구  원이대로215번길 5 
서울 ,현대책문구,미술,서울특별시 노원구  한글비석로 231 위성프라자 지하 1층
광주 ,3pm Studio,미술,광주광역시 동구  남문로 764 2층
경북 ,놀숲 포항이동점,도서,"경북 포항시 남구 대이로 127번길 9, 5층 "
대전 ,더멋짐피트니스,체육시설,대전광역시 동구  동부로73번길 6 4층
제주 ,제주극장사회적협동조합,공연,제주특별자치도 제주시  진군1길 4 지하1층
광주 ,산들,문화체험,광주광역시 남구  포충로 937 빛고을공예창작촌 204호
광주 ,민속연마을,문화체험,광주광역시 남구  포충로 937 빛고을공예창작촌 107호
서울 ,거목서점,도서,서울특별시 서초구  신반포로 213 반포쇼핑타운 7동 지하 9호
전남 ,여수해양레일바이크,관광지,전라남도 여수시  망양로 187 
강원 ,북스리브로 원주점((주)리브로 원주점),도서,강원도 원주시  봉화로 1 AK플라자 7층(단계동)
강원 ,북스리브로 원주점((주)리브로 원주점),미술,강원도 원주시  봉화로 1 AK플라자 7층(단계동)
울산 ,윈드스트링 악기사,음악,울산광역시 남구  월평로 175 1층
경기 ,트리북스,도서,경기 고양시 일산서구 구산로135번길 44 (구산동) 
서울 ,힐링바이크 장안점,체육용품,서울특별시 동대문구  장한로 17 장안골프장 힐링바이크 장안점
경남 ,위양지관광농원숙박,숙박,경상남도 밀양시 부북면 위양2길 114 
경기 ,스마트서점,도서,경기 남양주시 홍유릉로 11 (일패동) 
전북 ,알톤자전거,체육용품,전라북도 전주시 완산구  장승배기로 327 
경기 ,대한권투체육관 과천점,체육시설,경기도 과천시  별양상가1로 31 제일상가 지층 4-8호
강원 ,동강사진박물관(영월군청),미술,강원도 영월군 영월읍 영월로 1909-10 동강사진박물관 
경기 ,부천시청소년수련관(부천시여성청소년재단),문화체험,경기도 부천시  장말로 107 복사골문화센터 2층  부천시청소년수련관
경북 ,진학사서점,도서,경상북도 포항시 북구  우창로 20 신동아베르디1차 상가동 1층 107호
경기 ,부천시여성회관(부천시여성청소년재단),문화체험,경기도 부천시  장말로 107 복사골문화센터 5층
경기 ,점이갤러리,미술,경기도 동두천시  평화로 2362-8 나동(생연동)
전북 ,바나나여행(주),여행사,전북 전주시 덕진구 백제대로 679 유정빌딩 2층 
부산 ,알파 부산진역맘보점,미술,부산광역시 동구  수정중로 30 맘보빌딩 1층
경기 ,하남국민체육센터(하남시청),체육시설,경기 하남시 아리수로 600 하남국민체육센터 
대구 ,토리북,도서,대구 수성구 상록로 66 
경기 ,삼천리자전거 거모점,체육용품,경기도 시흥시  군자로465번길 2-1 
대구 ,(주)삼천리렌트카 대구공항지점,교통수단,대구광역시 동구  공항로 221 대구국제공항 
경기 ,성심모텔,숙박,경기도 파주시 문산읍 문향로84번길 12 성심여관 성심모텔
광주 ,예술극장 통,공연,광주광역시 동구  중앙로 149-2 지하 예술극장 통
경북 ,어서어서,도서,경상북도 경주시  포석로 1083 
경기 ,부천여성청소년센터(부천시여성청소년재단),문화체험,경기도 부천시  부천로122번길 60 원미1동 주민자치센터 1층 부천여성청소년센터
전남 ,나우도자,문화체험,전라남도 순천시  상사호길 48 사무실 나우도자
부산 ,(주)행복오토랜드렌트카,교통수단,부산광역시 사상구  학감대로 79 
경기 ,하나서적,도서,경기 부천시 소사구 소사본3동 400-3 동우프라자 지층 
전남 ,하늘빛수목정원,관광지,전라남도 장흥군 용산면 장흥대로 2746 
경기 ,종로서적 다산신도시점,도서,경기도 남양주시  다산순환로 120 201호
대구 ,자연을 빚는 사람들(가야요),미술,대구광역시 북구  매천로 124 1층
경기 ,금호고속관광,교통수단,경기도 김포시 고촌읍 장차로5번길 5-25 엔타운 6층 601호
부산 ,액자와그림이있는마을,미술,부산광역시 금정구  금강로 328-2 
서울 ,동아스튜디오,미술,"서울 동대문구 한천로11가길 2, 2층 "
서울 ,조은칼라,미술,서울 마포구 월드컵북로 230 
서울 ,성대칼라,미술,서울 동작구 상도로 102 성대시장 
서울 ,한스튜디오,미술,서울 노원구 상계로 51 노원프라자 203 
서울 ,오마이포토,미술,서울 도봉구 도봉로113길 15 
서울 ,김사진관,미술,서울 성북구 정릉로 276 
서울 ,문화사진관,미술,서울 강서구 가로공원로76길 75 
서울 ,코니사진관,미술,서울 영등포구 당산로 126 
서울 ,미소천사 스튜디오,미술,"서울 은평구 응암로22길 10, 2층 "
서울 ,귀빈칼라,미술,서울 마포구 삼개로 10 
서울 ,화곡동사진관,미술,서울 강서구 곰달래로 51 
서울 ,영스튜디오,미술,서울 양천구 남부순환로66길 23 
서울 ,포토비,미술,서울 강서구 화곡로 328 강서빌딩 3층 
경기 ,호텔에비뉴,숙박,경기도 오산시  오산로190번길 38 캐슬 호텔에비뉴
강원 ,오피스알파 춘천점(쌍용문구),미술,강원도 춘천시  충열로 6 오피스알파(쌍용문구)
충남 ,백마강레저파크(백마강카라반오토캠핑장),관광지,충청남도 부여군 규암면 왕흥로 424 
부산 ,라온태권도,체육시설,부산광역시 수영구  과정로41번길 65 3층
강원 ,영월장릉(영월군청),관광지,강원도 영월군 영월읍 단종로 190 
경기 ,권선기독서점,도서,경기 수원시 권선구 동수원로 232 센터블빌딩209호 (권선동) 
경기 ,대지서점,도서,경기 수원시 팔달구 교동  90-7번지 
전남 ,제이제이헬스클럽,체육시설,전라남도 목포시  신흥로 12 8층
경기 ,문산국민체육관(파주시청),체육시설,경기도 파주시 문산읍 율곡로 408 문산국민체육관
경기 ,안성드림북 아동도서,도서,경기 안성시 안성맞춤대로 1069-1 
대전 ,"나리문구,서점",도서,대전 중구 목동  24-60 대아플러스빌1층110호 
광주 ,DK융합문화예술협회,문화체험,"광주광역시 동구  제봉로98번길 3 자연미인,춘자생태탕 2층 DK융합문화예술협회"
경북 ,군파크루지,관광지,경상북도 청도군 화양읍 남성현로 350-30 청도용암온천관광지 루지트랙 군파크루지
서울 ,한양사진관,미술,서울 서대문구 거북골로 174 
서울 ,바닐라스튜디오,미술,서울 중랑구 동일로 838 
서울 ,김철포토스튜디오,미술,서울 노원구 노해로75길 14-2 중앙빌딩 2층 
서울 ,사진나라,미술,서울 노원구 공릉로 208 
서울 ,여백스튜디오,미술,서울 구로구 가마산로 229 성보빌딩 1층 
서울 ,파님스튜디오,미술,서울 은평구 은평로 197-1 
서울 ,종로칼라,미술,"서울 종로구 종로 80-1, 3층 "
서울 ,모던스튜디오,미술,서울 성북구 종암로 83 해원빌딩 
서울 ,세종사진스튜디오,미술,서울 강동구 올림픽로 770 
서울 ,예원스튜디오,미술,서울 영등포구 당산로 214 삼성래미안 4차 상가 1층 
