지역,가맹점명,분류,주소
서울,알파 신목동점,미술,서울특별시 양천구  목동서로 35 목동프라자 B1층 101호
서울,진원사,도서,서울특별시 송파구  법원로9길 26 C동 11층 1107호
서울,성북구립미술관(재단법인 성북문화재단),미술,"서울특별시 성북구  성북로 134 성북구립미술관, 다문화빌리지센터 "
서울,더북스 반포점,도서,서울 서초구 고무래로 22 쌍동빌딩 서관 지하 1층 (반포동) 
서울,박노수미술관(종로문화재단),미술,서울 종로구 옥인1길 34 
서울,음악공간,음악,서울특별시 광진구  능동로 160 
서울,(주)유니스토아 고려대학교중앙광장,도서,서울특별시 성북구 안암동5가  1 고려대학교중앙광장 
서울,한솔문고,도서,서울특별시 구로구  고척로 202 지층
서울,동작문화원 사당분원,문화체험,서울특별시 동작구  사당로8길 9 사당문화회관 2층
서울,리브로성균관대북갤러리,도서,서울특별시 종로구  성균관로 25-2 성균관대학교 경영관 지하3층
서울,해성악기사,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 82호
서울,아인스포츠 불광스포렉스 ,체육시설,서울특별시 은평구  불광로 51 불광초등학교 내 아인스포츠 불광스포렉스
서울,트윅스자전거(트윅스바이시클),체육용품,서울특별시 용산구  보광로 68 1층
서울,금천구민문화체육센터(금천구청),체육시설,서울 금천구 독산로 54길 188 
서울,중림동 주민자치회관,문화체험,서울특별시 중구  만리재로 175 
서울,디토칼라(디토(DITO)칼라),미술,서울특별시 강서구  강서로56나길 110 부영아파트 상가 2층 206호
서울,신길5동 주민자치위원회(영등포구청),문화체험,서울특별시 영등포구  도림로 264 신길5동주민센터 
서울,신당5동주민자치위원회,문화체험,서울특별시 중구  다산로44길 85 신당제5동주민센터 
서울,공손책서점(공손서점),도서,서울특별시 강동구  동남로75길 19 명일빌딩 B1층 
서울,소공동 주민자치위원회,문화체험,서울특별시 중구  남대문로1길 31-5 소공동주민센터 
서울,장충동주민자치위원회,문화체험,서울특별시 중구  장충단로8길 22 장충동주민센터 
서울,풋볼팬타지움㈜올리브크리에이티브,관광지,서울특별시 마포구  월드컵로 240 월드컵주경기장 
서울,종이나무 갤러리,문화체험,서울특별시 종로구  북촌로12길 20-7 
서울,월간에세이(주식회사 월간에세이),도서,서울특별시 종로구  인사동7길 12 백상빌딩 4층
서울,약수동 주민자치위원회,문화체험,서울특별시 중구  다산로 92 약수동주민센터 
서울,준당구클럽,체육시설,서울 송파구 백제고분로41길 11 지하 
서울,사단법인 월드유스비전,문화체험,서울특별시 송파구  송이로17길 50-22 가락패스트빌 사단법인 월드유스비전
서울,(주)더숲아트시네마,영상,서울특별시 노원구  노해로 480 조광빌딩 B1층
서울,대학서적㈜한양여대점,도서,서울특별시 성동구  살곶이길 200 한양여자대학 행원스퀘어 B114호
서울,뉴허니사진관,미술,서울특별시 중랑구  중랑역로 16 
서울,포도몰문화센터,문화체험,서울특별시 관악구  신림로 330 포도몰 6층
서울,소완남그림액자공방,미술,서울특별시 서대문구  북아현로 86 지층
서울,주식회사 엠컬쳐컴퍼니,공연,서울특별시 종로구  대학로8가길 79 5층 
서울,신내2동 주민자치위원회,문화체험,서울특별시 중랑구  봉화산로 190 신내2동 관상복합청사 
서울,윤동주문학관(종로문화재단),미술,서울 종로구 창의문로 119 
서울,상계10동주민자치위원회,문화체험,서울특별시 노원구  노원로 530 상계10동주민센터 
서울,레마 기독교백화점(기독교서점(레마)),도서,서울특별시 동대문구  서울시립대로 63-7 1층
서울,신성스포츠,체육용품,서울특별시 중랑구  송림길 3 
서울,피크피크(peak peak),문화체험,서울특별시 마포구  동교로46길 27 4층 
서울,다솜문고,도서,서울특별시 관악구  문성로 115 1층
서울,동북문고 ,도서,서울특별시 강동구  양재대로 1341 지층
서울,베베스토리,미술,서울특별시 강동구  성내로3길 16 은성빌딩 B1층 
서울,knou서점(한국방송통신대학교 소비자생활협동조합),도서,서울 종로구 대학로 86 
서울,황룡서점(황룡서적),도서,서울특별시 송파구  마천로 271 지하1층
서울,신길6동주민자치위원회,문화체험,서울특별시 영등포구  대방천로 169 신길6동주민센터 
서울,서울시립금천청소년센터((재)청소년폭력예방재단) ,문화체험,서울특별시 금천구  금하로30길 54 
서울,메가박스 군자,영상,서울 광진구 능동로 289 (군자동) 
서울,메가박스 홍대,영상,"서울 마포구 양화로 147, 7층(동교동, 아일렉스) "
서울,메가박스 화곡,영상,"서울 강서구 화곡로 142 (화곡동, 메가스퀘어 4층) "
서울,메가박스 아트나인,영상,서울특별시 동작구  동작대로 89 골든시네마타워 12층
서울,메가박스 강동,영상,서울 강동구 성내로 48 (성내동 549-1) 
서울,시사저널(주식회사 시사저널사),도서,서울특별시 용산구  한강대로43길 5 서울문화사일요신문사 시사저널
서울,엘파마자전거(코렉스스포츠),체육용품,서울특별시 송파구  송파대로 398 대성빌딩 1층
서울,키드앤북스,도서,서울특별시 양천구  중앙로32길 37 105호
서울,메가박스 신촌,영상,서울 서대문구 신촌역로 30 (신촌동) 밀레오레 5F 
서울,청실사진관,미술,서울특별시 구로구  부일로15길 36-2 
서울,야마하 예음악기(예음피아노악기),음악,서울특별시 금천구  시흥대로 399 시티렉스 219호
서울,상지악기,음악,서울특별시 강동구  천호대로 1092 에스케이허브진 114-1호
서울,더노을,미술,서울특별시 서초구  태봉로2길 60 서초네이처힐3단지 
서울,거목스튜디오,미술,서울특별시 강서구  강서로 243 
서울,(주)펜피아,미술,서울특별시 서대문구  신촌로 109 신촌르메이에르타운5 지하 1층
서울,메가박스 상봉,영상,서울 중랑구 망우로 30길 3 
서울,메가박스 동대문,영상,서울 중구 장충단로 247 (굿모닝시티쇼핑몰) 9F 
서울,의학서적 바이오메디북,도서,서울 강서구 공항대로168 마곡747타워 1303호 
서울,한가람화방(한가람문구센타),미술,서울특별시 송파구  오금로 168 정우빌딩 105호
서울,알톤스포츠중화동점(디에스자전거),체육용품,서울특별시 중랑구  봉화산로 61 정신빌딩 1층 
서울,삼천리자전거 잠실본동점,체육용품,서울특별시 송파구  백제고분로 148 호성빌딩 
서울,남부렌트카((주)남부현대차서비스),교통수단,서울특별시 관악구  조원로10길 60 1층 
서울,세종문화회관 미술관(재단법인 세종문화회관),미술,서울 종로구 세종대로 175 (세종로) 
서울,재미난 목공방,문화체험,서울특별시 강동구  천호대로170길 98 지하
서울,라이카시네마(스페이스독),영상,서울특별시 서대문구  연희로8길 18 지하1층
서울,CGV 용산아이파크몰,영상,서울특별시 용산구  한강대로23길 55 용산민자역사 6층
서울,더숲,도서,"서울특별시 노원구  노해로 480 조광빌딩 지하 1층(상계동, 조광빌딩)"
서울,흙이랑붓이랑,문화체험,서울특별시 노원구  한글비석로52길 64 신동아아파트 상가 107호
서울,엘리엘포토(새한사진관),미술,서울특별시 광진구  용마산로 55 엘리엘포토
서울,북스리브로 상봉점((주)리브로),미술,서울특별시 중랑구  상봉로 131 지하1층
서울,클럽스트라이크,체육시설,서울특별시 마포구  마포대로 52 고려아카데미텔Ⅱ 4층
서울,국립현대미술관 서울관,미술,서울특별시 종로구  삼청로 30 국립현대미술관 서울관
서울,대흥당필방,미술,서울특별시 종로구  우정국로 42 
서울,임마누엘악기,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 28호
서울,목동사진관,미술,서울특별시 양천구  목동서로 63 목동일번가빌딩 3층
서울,서촌사진관,미술,서울특별시 종로구  자하문로 49-1 지하1층
서울,프라임3스튜디오,미술,서울특별시 노원구  덕릉로 725 보경속셈학원 B1층 
서울,산악자전거마을(성광상회),체육용품,서울특별시 도봉구  우이천로 216 
서울,더보팩토리,문화체험,서울특별시 동작구  양녕로29길 56 B1층 
서울,도토리책방,도서,서울특별시 양천구  목동동로 379 광장상가 1층 109호 
서울,예일사진관,미술,서울특별시 중랑구  용마산로 448 까치유치원 1층 예일사진관
서울,관악아트홀(관악문화재단),공연,서울 관악구 신림로3길 35 관악문화재단 
서울,오류아트홀((재)구로문화재단),공연,서울 구로구 경인로20가길 38 
서울,꿈나무극장((재)구로문화재단),공연,서울 구로구 구로동로26길 54 
서울,반포심산아트홀((재)서초문화재단),공연,"서울 서초구 사평대로55(반포동), 심산기념문화센터 "
서울,신도림 오페라하우스/지하소극장,공연,서울 구로구 구로동 3-33 
서울,책방오늘(주식회사 책방오늘),도서,서울특별시 서초구  바우뫼로 154 103호 
서울,메가박스 송파하비오,영상,"서울 송파구 송파대로 111(문정동, 파크하비오푸르지오) 204동 지하1층 "
서울,한샘사진관,미술,서울특별시 송파구  백제고분로 262 1층
서울,한솔서점(우면한솔서점),도서,서울특별시 서초구  태봉로 70 우면프라자Ι 지하1층 우면한솔서점
서울,카메라아이,미술,서울특별시 성북구  아리랑로 22-1 1층 후면 
서울,뽀샵천국 천호점,미술,서울특별시 강동구  천호대로157길 30-3 2층
서울,알파 내발산점,미술,서울특별시 강서구  수명로 68-27 웨스트엔드문화센터 지하 1층
서울,포컴렌터카 ,교통수단,서울특별시 송파구  송이로 199 현대아파트 현대아파트 내 상가 109호
서울,창신제3동주민센터,문화체험,"서울특별시 종로구  지봉로 87 창신이수아파트,창신3동주민센터 "
서울,아름다운 사진,미술,서울특별시 관악구  남부순환로163다길 23 301호(신림동)
서울,두란노문고 본사점,도서,서울특별시 용산구 서빙고로 65길 38 
서울,할렐루야악기,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 151호
서울,바늘한땀공방(바늘한땀협동조합),문화체험,서울특별시 은평구  연서로 302 2층
서울,이지휘트니스,체육시설,서울특별시 영등포구  신길로 149 2층
서울,바이크매니아,체육용품,서울특별시 서초구  동작대로 192 
서울,짚풀생활사박물관,미술,서울특별시 종로구  성균관로4길 45 
서울,서울스카이(롯데월드 전망대),관광지,서울특별시 송파구  올림픽로 300 전망대 117~123층 
서울,휴메이크휘트니스 송파점,체육시설,서울특별시 송파구  가락로 171 송파빌딩 2층
서울,(재)국립현대미술관문화재단 아트샵,미술,서울특별시 종로구  삼청로 30 
서울,유일뮤직,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 B264호
서울,휴메이크휘트니스 선정릉점,체육시설,서울특별시 강남구  봉은사로 327 궁도빌딩 지하 1층
서울,휴메이크휘트니스 역삼점,체육시설,서울특별시 강남구  도곡로 182 양제벤처타워 지하 2층
서울,두란노문고 동서울점,도서,서울특별시 광진구 광나루로56길 85 테크노마트 지하 1층 2호 
서울,두란노서원 서빙고지점,도서,서울특별시 용산구 이촌로 347-11 
서울,가보한복,문화체험,서울특별시 서초구  마방로6길 34 1층
서울,경성악기,음악,서울특별시 종로구  수표로 130 동호빌딩 1층 경성악기
서울,주식회사 서울관광,여행사,서울특별시 송파구  올림픽로8길 23 보현빌딩 4층
서울,롯데컬처웍스㈜롯데시네마 건대입구,영상,"서울 광진구 아차산로 272 (자양동, 스타시티) 2층 "
서울,롯데컬처웍스㈜롯데시네마 청량리,영상,서울 동대문구 왕산로 214 (전농동) 
서울,(주)하이사이클,문화체험,서울특별시 영등포구  영신로43길 12 201호
서울,뮤직시티,음악,서울특별시 강북구  인수봉로72길 42 극동아파트 극동상가 지하 1층
서울,주식회사 티알큐,문화체험,서울특별시 노원구  화랑로 815 삼육대학교 창업보육센터 5018호
서울,YONEX(모용철스포츠),체육용품,서울특별시 강북구  삼양로77길 2 청자빌딩 
서울,동남서적,도서,서울특별시 종로구  종로 258 대학천상가(덕성빌딩) A동 1층 18호
서울,타그로스포츠,체육용품,서울특별시 중구  다산로 203 1층
서울,서울어린이대공원 놀이동산,관광지,서울특별시 광진구  능동로 216 어린이대공원 
서울,종로악기,음악,서울특별시 종로구  삼일대로28길 6 세종빌딩 207호
서울,형제악기사,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 191호
서울,바우탁구용품,체육용품,서울특별시 관악구  원신길 13 
서울,도도봉봉,도서,서울특별시 도봉구  도봉로114길 57 1층 도도봉봉
서울,주식회사 사계절공정여행,여행사,서울특별시 성동구  광나루로 286 아인빌딩 8F 소셜캠퍼스 온
서울,토요코인 서울강남,숙박,서울특별시 서초구  강남대로 323 토요코인호텔 서울강남
서울,디딤휘트니스,체육시설,서울특별시 은평구  갈현로 82 제일프라자 4층
서울,광야아트센터(주식회사 문화동행아티스),공연,"서울특별시 강남구  선릉로 806 3, 4층"
서울,토요코인 서울영등포,숙박,서울특별시 영등포구  신길로 293 토요코인호텔 영등포점
서울,주식회사 이야기꾼의 책공연,공연,서울특별시 은평구  통일로 684 서울혁신파크 상상청 104호
서울,로뎀태권도,체육시설,서울특별시 강서구  우장산로 31 2층
서울,알톤스포츠 바이크아카데미,체육용품,서울특별시 도봉구  방학로 53 1층
서울,어쿠스틱갤러리 합정점,음악,서울특별시 마포구  독막로2길 12 2층 
서울,북한산생태탐방원(국립공원공단),숙박,서울 도봉구 도봉산길 86 
서울,영풍문고 용산 아이파크몰점,도서,서울 용산구 한강대로23길 55 아이파크몰 리빙파크 3층 
서울,학술정보 명지전문대점,도서,서울특별시 서대문구  가좌로 134 명지전문대학 본관 로비 1층
서울,뮤직스테이션,음악,서울특별시 종로구  삼일대로 428 낙원상가 3층 338호
서울,휴메이크휘트니스 잠실점,체육시설,서울특별시 송파구  석촌호수로 88 대원빌딩 4층
서울,헬스라이프,체육용품,서울특별시 강북구  도봉로 108 
서울,세종수제악기,음악,"서울특별시 종로구  삼일대로 428 낙원상가 2층 A258, A259호"
서울,국제당구클럽(국제당구장),체육시설,서울특별시 강서구  양천로 657 국제당구클럽
서울,중랑중고책갤러리,도서,서울특별시 중랑구  동일로 805-1 지하 1층
서울,책과노는아이들,도서,"서울특별시 구로구  신도림로 16 신도림대림1,2차아파트 상가 2동 109호"
서울,CGV 씨네드쉐프 압구정,영상,서울특별시 강남구 압구정로30길 45 
서울,아가페뮤직,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 25호
서울,책선생(송파탑어린이서점),도서,서울특별시 송파구  송파대로 425 지하 1층
서울,(주)한문화멀티미디어,도서,서울특별시 광진구  능동로43길 3-5 동인빌딩 3층
서울,화광신문사,도서,서울특별시 구로구  공원로 68 화광신문사 
서울,CGV 수유,영상,서울특별시 강북구  도봉로 399 
서울,피아노챔버,음악,서울특별시 관악구  남부순환로240길 40-12 galleryhouse 갤러리하우스 예 1층
서울,맥스튜디오,미술,서울특별시 서대문구  연희로 118 소호리빙텔 
서울,요넥스 중화점(YONEX),체육용품,서울특별시 중랑구  동일로 815 대림빌딩 1층
서울,어쿠스틱갤러리 강남점,음악,서울특별시 강남구  선릉로115길 33 지하 1층
서울,광운사진실,미술,서울특별시 노원구  광운로 37-1 광운빌딩 
서울,금호미술관(재단법인 금호문화재단),미술,서울특별시 종로구  삼청로 18 금호미술관 
서울,금호미술관 아트샵(재단법인 금호문화재단),미술,서울특별시 종로구  삼청로 18 금호미술관 금호미술관 내 아트샵
서울,에스바디워크필라테스 화곡점,체육시설,서울특별시 강서구  화곡로 161 대성빌딩주차타워 대성빌딩 9층
서울,삼천리자전거 보문점,체육용품,서울특별시 성북구  보문로 105 보림빌딩 
서울,보석십자수 정릉점,미술,서울특별시 성북구  솔샘로6길 28-15 
서울,예체능공간(사단법인 예체능융합문화교육협회),문화체험,서울특별시 은평구  연서로32길 16-1 지하 1층
서울,레벨업 휘트니스,체육시설,서울특별시 양천구  남부순환로 341 5층
서울,덕아웃 야구캠프,체육시설,서울특별시 송파구  문정로4길 32 신우빌딩 지하 덕아웃 야구캠프
서울,한국체육관,체육시설,서울특별시 중구  다산로 150 태양빌딩 지하 1층
서울,스타즈호텔 독산,숙박,서울특별시 금천구  시흥대로 315 금천롯데캐슬골드파크4차 스타즈호텔 독산
서울,꽃피는책,도서,서울특별시 양천구  목동중앙북로16길 58 목동상가주택 1층
서울,북앤리브,도서,서울특별시 마포구  망원로7길 31-18 1층 103호
서울,한성태권도장,체육시설,서울특별시 노원구  공릉로 362 신흥약국 3층 한성태권도장
서울,알톤스포츠 장지점,체육용품,서울특별시 송파구  위례광장로 193 대길프라자 1층 102호
서울,바이크코리아,체육용품,서울특별시 송파구  오금로 422 연암빌딩 
서울,영풍문고 김포공항 롯데점,도서,서울 강서구 하늘길38 롯데백화점 김포공항점 B2 영풍문고 
서울,영풍문고 가산 마리오점,도서,서울 금천구 벚꽃로 266 마리오아울렛3관 6층 영풍문고 (가산동) 
서울,영풍문고 신림 포도몰점,도서,서울 관악구 신림로 330 포도몰 7층 영풍문고 
서울,영풍문고 종각 종로본점,도서,"서울특별시 종로구  청계천로 41 영풍빌딩 B1, B2"
서울,영풍문고 여의도점 IFC몰점,도서,서울 영등포구 여의도동 국제금융로 10 IFC몰 지하2층 영풍문고 여의도점 
서울,영풍문고 강남역점,도서,서울 강남구 역삼동 820-8 YBM어학센터 건물 2층 영풍문고 강남역점 
서울,해오라기악기,음악,서울특별시 종로구  삼일대로 428 낙원상가 3층 316호
서울,버드뮤직,음악,서울특별시 노원구  동일로173가길 37 신석빌딩2층
서울,헤리티지 모닝캄,교통수단,서울특별시 광진구  천호대로 499 지층
서울,숲노리누리협동조합,관광지,서울특별시 노원구  노원로30길 73 노원50+센터 지하1층 창업비전실1
서울,바디컬 필라테스,체육시설,서울특별시 송파구  오금로32길 28 3층 302호
서울,갑을문구,미술,서울특별시 성북구  화랑로11길 26 월곡갑을명가 지하1층 101호
서울,엔핑탁구클럽,체육시설,서울특별시 노원구  덕릉로 780 동아불암아파트 복합상가 101동 201호
서울,숙이와 득이(유기유),미술,서울특별시 영등포구  의사당대로 1 국회 소통관 1층
서울,에이짐휘트니스,체육시설,서울특별시 은평구  서오릉로 160 마성빌딩 3층 1호
서울,반도장여관,숙박,서울특별시 동대문구  제기로 82 3~4층
서울,서울한방진흥센터 서울약령시한의약박물관(동대문구청),미술,서울특별시 동대문구  약령중앙로 26 
서울,호스텔코리아 창덕궁점,숙박,서울특별시 종로구  돈화문로 85 
서울,두발자전거,체육용품,서울특별시 영등포구  대림로 120 1층 1호
서울,휴메이크휘트니스 석촌점,체육시설,서울특별시 송파구  백제고분로 275 배명빌딩 지하 2층
서울,에이치디아이,문화체험,서울특별시 용산구  이태원로 274 용산공예관 201호
서울,엠제이어쿠스틱,음악,서울특별시 광진구  아차산로 345 래미안프리미어팰리스 102동 129호
서울,코렉스자전거 보람대리점(동기상회),체육용품,서울특별시 노원구  한글비석로 463 우성약국 106호(상계동)
서울,뮤직아트,음악,서울특별시 서초구  효령로 304 국제전자센터 4105호
서울,월드문고,도서,서울특별시 성북구  동소문로 59 오상빈정형외과 지하 월드문고
서울,마곡자전거,체육용품,서울특별시 강서구  마곡중앙로 36 마곡엠밸리15단지 
서울,HOTEL 2heaven(투헤븐),숙박,서울특별시 종로구  수표로26길 11 
서울,어둠속의대화(dialogue in the dark),미술,서울특별시 종로구  북촌로 71 3층
서울,길투당구클럽,체육시설,서울특별시 강동구  양재대로 1459 대진빌딩 5층
서울,옛따책방,도서,서울특별시 마포구  와우산로37길 35 경의선책거리 인문산책
서울,노원문고 제2매장((주)노원문구 플러스),미술,"서울특별시 노원구  동일로 1402 하나금융프라자 지하 1층(상계동, 기업빌딩)"
서울,제이제이 당구장(제이제이 빌리아트),체육시설,서울특별시 영등포구  버드나루로 9 
서울,킴스미디어,미술,서울특별시 영등포구  의사당대로 1 국회 소통관 1층
서울,말하는대로사진관,미술,서울특별시 관악구  양녕로1길 48 1층
서울,마포푸르메스포츠센터,체육시설,서울 마포구 월드컵북로 494 
서울,기쁜우리체육센터,체육시설,서울 강서구 허준로 65 
서울,스마트자전거 풍납점,체육용품,서울특별시 송파구  풍성로25길 20 
서울,선일악기,음악,서울특별시 종로구  삼일대로 428 낙원상가 1층
서울,정립회관 체육센터,체육시설,서울특별시 광진구  워커힐로 93 정립회관 
서울,디케이레이싱(DK RACING),체육용품,서울특별시 강동구  천중로 9 
서울,교복몰 종로점,문화체험,서울특별시 종로구  돈화문로 85 2층 교복몰
서울,둔촌탁구교실,체육시설,서울특별시 강동구  명일로 113 둔촌하이츠아파트 상가 지층
서울,라이프휘트니스,체육시설,서울특별시 양천구  오목로 160 신호아파트 상가동 지하1층
서울,자이언트 진흥스포츠,체육용품,서울특별시 강북구  도봉로 88 
서울,대한검도 호검관,체육시설,서울특별시 노원구  노해로75길 14-2 중앙빌딩 5층
서울,반포종합사회복지관,문화체험,서울특별시 서초구  신반포로33길 22 구립반포종합사회복지관 
서울,삼천리자전거 고스트휠점,체육용품,서울특별시 서초구  바우뫼로6길 66 
서울,승리합기도(승리체육관),체육시설,서울특별시 강북구  인수봉로 286 2층
서울,삼천리자전거 신정대리점,체육용품,서울 양천구 중앙로 234 
서울,삼천리자전거 용답점,체육용품,서울특별시 동대문구  천호대로 225 1층
서울,삼천리자전거 서초점,체육용품,서울특별시 서초구  양재천로21길 29 정인빌딩 1층 101호
서울,흑룡태권도,체육시설,서울특별시 양천구  목동중앙북로16길 3 
서울,볼링펍 수유점,체육시설,"서울 강북구 도봉로399, 3층 "
서울,CGV 동대문,영상,서울특별시 중구  장충단로13길 20 케레스타 10~11층
서울,서울자전거휴게소,체육용품,서울특별시 송파구  성내천로 138 태영빌딩 1층
서울,장미악기,음악,서울특별시 서초구  반포대로 30 성원빌딩 303호
서울,삼천리자전거 장위점,체육용품,서울 성북구 돌곶이로32길 78-2 (장위동) 
서울,CGV 하계,영상,"서울 노원구 섬밭로 258(중계동, 건영백화점 지하1층, 1층) "
서울,우리악기사,음악,서울특별시 송파구  송파대로 447 
서울,챔피언1250 아이파크몰 용산점,관광지,"서울 용산구 한강대로 23길55, 아이파크몰 해관 6층 "
서울,고릴라북스,도서,서울특별시 영등포구  국회대로54길 10 아크로타워스퀘어상가동 1층 103-1호
서울,대창문구유통,미술,서울특별시 강동구  천호대로151길 39 1~2층 
서울,암흑카페((주)암흑),문화체험,서울특별시 서대문구  연세로5길 26 준빌딩 8층
서울,토요코인 서울동대문2,숙박,서울특별시 중구  퇴계로 325 토요코인호텔 동대문 2호점
서울,좋은책많은데 중고서점,도서,서울특별시 노원구  공릉로43길 1 지하 
서울,KCDF갤러리숍 공예정원,미술,서울 종로구 인사동11길 8 
서울,청와대사랑채 기념품점(아트샵),미술,서울 종로구 효자로 13길 45 
서울,인덕문고,미술,"서울특별시 노원구  초안산로 12 인덕대학교,인덕과학기술고등학교 인덕대학교 연지스퀘어 지하 1층"
서울,챔피언 SH 마곡중앙광장점,관광지,"서울 강서구 마곡중앙5로 9, 지하 1층 "
서울,리바이크,체육용품,서울특별시 강북구  한천로 1076 광명빌딩 
서울,예솔뮤직,음악,서울특별시 종로구  삼일대로 428 낙원상가 2층 26호
서울,둘리뮤지엄(도봉구청),미술,서울특별시 도봉구  시루봉로1길 6 둘리뮤지엄 
서울,둘리뮤지엄(도봉구청),문화체험,서울특별시 도봉구  시루봉로1길 6 둘리뮤지엄 
서울,챔피언 타임스퀘어 영등포점,관광지,"서울 영등포구 영중로 15, 타임스퀘어단지 401호 "
서울,모토벨로 전기자전거,체육용품,서울특별시 강동구  풍성로 150 
서울,동부모텔(동부장모텔),숙박,서울특별시 중랑구  면목로53길 7 동부장모텔 
서울,티나스포츠,체육용품,서울특별시 양천구  신월로 315 3층
서울,북촌공예마을협동조합,미술,서울특별시 종로구  북촌로 50 302호
서울,금지옥엽(모두를위한극장공정영화협동조합),도서,서울특별시 중구  청계천로 160 세운청계상가 가열 312호
서울,CGV 명동역 씨네라이브러리,영상,서울 중구 퇴계로 123하이해리엇 11층 10 (충무로2가) 
서울,악기정류장,음악,서울특별시 도봉구  도봉로 527 지하 1층
서울,강동도서(페이퍼북스),도서,서울특별시 강동구  구천면로 500 1층
서울,서부재활체육센터,체육시설,서울특별시 은평구  갈현로11길 30 
서울,휴메이크휘트니스 논현점,체육시설,서울특별시 강남구  강남대로 546 삼양빌딩 지하 2층
서울,휴메이크휘트니스 서초점,체육시설,서울특별시 서초구  반포대로 34 로얄빌딩 지하 1층
서울,챔피언 롯데월드 잠실점,관광지,"서울 송파구 올림픽로 240, 롯데월드 지하3층 "
서울,만화카페 롤롤 영등포점,도서,"서울 영등포구 영중로 15,타임스퀘어 6층 "
서울,방탈출 미션브레이크 용산아이파크몰점,문화체험,"서울 용산구 한강대로23길 55, 6층(한강로동) "
서울,우드포유 협동조합,문화체험,서울특별시 서대문구  연희로33나길 9 1층 101호
서울,갤러리도감(민화팩토리),문화체험,서울특별시 영등포구  경인로 737 
서울,메타복스,음악,서울특별시 마포구  와우산로18길 20 2층
서울,반디앤루니스 문래 영시티점,도서,서울특별시 영등포구  문래로28길 25 영시티 N타워 11
서울,바디짐 휘트니스,체육시설,서울특별시 관악구  양녕로 29 미화빌딩 7층
서울,서울앤호텔 동대문점,숙박,서울특별시 종로구  종로66가길 21 서울앤호텔
서울,강북스포츠,체육용품,서울특별시 강북구  덕릉로42길 8 
서울,목동악기사(목동악기),음악,서울특별시 양천구  오목로 318 세화빌딩 103호
서울,토요코인 서울동대문,숙박,서울특별시 중구  퇴계로 337 토요코인 동대문운동장 
서울,비바휘트니스,체육시설,서울특별시 중랑구  용마산로 494 상아빌딩 4층
서울,류지민 옷짓는 공방,문화체험,서울특별시 강북구  도봉로98길 15 1층
서울,거안,미술,서울특별시 종로구  인사동길 44 쌈지길 거안
서울,오진관,미술,서울특별시 송파구  오금로 168 정우빌딩 유남빌딩 1층 103호
서울,해피볼링,체육용품,서울특별시 강북구  인수봉로72가길 6 102호
서울,원탑휠,체육용품,서울특별시 동작구  흑석로 7 1층 101호
서울,예음피아노악기,음악,서울특별시 관악구  관악로 212 관악프라자 1층 20호
서울,에이비씨렌터카 본점,교통수단,서울특별시 도봉구  노해로61길 3 
서울,미성종합체육산업주식회사,체육용품,서울특별시 중구  을지로 294 
서울,명신당필방,미술,서울특별시 종로구  인사동길 34 
서울,알파 양원점,미술,서울특별시 중랑구  양원역로 74 1층 
서울,자전거나라,체육용품,서울특별시 강서구  금낭화로 42  (init) 
서울,서울책방(금풍문화사),도서,서울특별시 중구  세종대로 110 서울시청 지하1층 서울책방
서울,HJS 헬스 스튜디오,체육시설,"서울특별시 구로구  천왕로 106 골드프라자 701, 702호"
서울,지세븐휘트니스(지7워크아웃),체육시설,서울특별시 금천구  시흥대로73길 67 지하 1층
서울,아이엠스포츠 인라인,체육용품,서울특별시 마포구  월드컵북로 118 지하 1층
서울,종이나라박물관(㈜종이나라),미술,서울특별시 중구  장충단로 166 종이나라빌딩 2층
서울,휴메이크휘트니스 강남점,체육시설,서울특별시 서초구  강남대로 327 대륭서초타워 지하 2층
서울,휴메이크휘트니스 대치점,체육시설,서울특별시 강남구  선릉로 340 대치 EM 프라자 지하 1층
서울,썬당구클럽,체육시설,서울특별시 강서구  강서로74길 17 3층
서울,알라딘 중고서점 합정점,도서,서울특별시 마포구  독막로 5 지하 1층
서울,종로문화재단 상촌재,미술,서울특별시 종로구  자하문로17길 12-11 
서울,(주)공감만세,여행사,서울특별시 중구  청계천로 40 한국관광공사 8층 21호
서울,성곡미술관((재)성곡미술문화재단),미술,서울특별시 종로구  경희궁길 42 성곡미술관 
서울,타워락볼링장,체육시설,서울특별시 강서구  마곡중앙6로 16 마곡지엠지타워 8층 801호
서울,숭실당구장,체육시설,서울특별시 동작구  상도로62길 10 지층
서울,교문서적,도서,서울특별시 강서구  공항대로39길 100 대림아파트 상가 104호(등촌동)
서울,헬로우뮤지움,미술,서울특별시 성동구  성수일로12길 20 성동안심상가 2층
서울,파운드짐 신림역점,체육시설,서울특별시 관악구  신림로 352 연빌딩 4층 
서울,주식회사 터치포굿,문화체험,서울특별시 종로구  동망산길 28 스카이캐슬 3층
서울,자전거로 행복한 사람들(자행사),체육용품,서울특별시 광진구  자양로5길 14-1 1층
서울,용마MTB,체육용품,서울특별시 광진구  긴고랑로 18-1 1층
서울,강북웰빙스포츠센터(강북구청),체육시설,서울 강북구 수유3동192-59 
